domainID,siteID,horizontalPosition,verticalPosition,startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF,publicationDate,release
D02,SERC,000,025,2020-06-08T22:00:00Z,2020-06-08T22:30:00Z,101.38882,101.37659,101.3966,2e-05,180,0.01721,0.00032,0,101.82456,0.01751,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-08T22:30:00Z,2020-06-08T23:00:00Z,101.37781,101.36659,101.38659,2e-05,180,0.01721,3e-04,0,101.81421,0.01751,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-08T23:00:00Z,2020-06-08T23:30:00Z,101.37514,101.36659,101.37659,1e-05,180,0.01721,0.00026,0,101.81249,0.01751,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-08T23:30:00Z,2020-06-09T00:00:00Z,101.38709,101.37659,101.3966,3e-05,180,0.01722,0.00044,0,101.82546,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T00:00:00Z,2020-06-09T00:30:00Z,101.40454,101.3966,101.4266,7e-05,180,0.01725,0.00064,0,101.84389,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T00:30:00Z,2020-06-09T01:00:00Z,101.41659,101.41659,101.41659,0,180,0.0172,0,0,101.85742,0.0175,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T01:00:00Z,2020-06-09T01:30:00Z,101.44187,101.41659,101.4566,0.00017,180,0.01731,0.00098,0,101.88432,0.01762,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T01:30:00Z,2020-06-09T02:00:00Z,101.47849,101.4566,101.4966,0.00017,180,0.01731,0.00098,0,101.92216,0.01762,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T02:00:00Z,2020-06-09T02:30:00Z,101.50127,101.4966,101.5066,3e-05,180,0.01722,0.00037,0,101.94598,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T02:30:00Z,2020-06-09T03:00:00Z,101.50682,101.4966,101.5166,3e-05,180,0.01722,0.00042,0,101.9523,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T03:00:00Z,2020-06-09T03:30:00Z,101.50182,101.4966,101.5066,3e-05,180,0.01722,0.00037,0,101.94785,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T03:30:00Z,2020-06-09T04:00:00Z,101.4896,101.4866,101.4966,2e-05,180,0.01721,0.00034,0,101.93611,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T04:00:00Z,2020-06-09T04:30:00Z,101.47799,101.4666,101.4866,1e-05,180,0.01721,0.00028,0,101.92496,0.01752,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T04:30:00Z,2020-06-09T05:00:00Z,101.47888,101.4666,101.4866,7e-05,180,0.01725,0.00064,0,101.92626,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T05:00:00Z,2020-06-09T05:30:00Z,101.48466,101.4766,101.4866,2e-05,180,0.01721,3e-04,0,101.93254,0.01752,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T05:30:00Z,2020-06-09T06:00:00Z,101.45204,101.43659,101.4766,0.00012,180,0.01727,8e-04,0,101.90008,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T06:00:00Z,2020-06-09T06:30:00Z,101.43376,101.4266,101.4466,6e-05,180,0.01724,0.00055,0,101.8817,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T06:30:00Z,2020-06-09T07:00:00Z,101.42821,101.41659,101.43659,2e-05,180,0.01722,0.00036,0,101.87595,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T07:00:00Z,2020-06-09T07:30:00Z,101.41615,101.40659,101.41659,0,180,0.0172,0.00015,0,101.86394,0.01752,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T07:30:00Z,2020-06-09T08:00:00Z,101.42187,101.41659,101.4266,3e-05,180,0.01722,0.00037,0,101.86974,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T08:00:00Z,2020-06-09T08:30:00Z,101.4067,101.38659,101.41659,1e-04,180,0.01726,0.00074,0,101.85455,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T08:30:00Z,2020-06-09T09:00:00Z,101.37703,101.36659,101.38659,5e-05,180,0.01723,0.00054,0,101.825,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T09:00:00Z,2020-06-09T09:30:00Z,101.3577,101.35659,101.36659,1e-05,180,0.01721,0.00023,0,101.8058,0.01752,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T09:30:00Z,2020-06-09T10:00:00Z,101.37642,101.35659,101.3966,0.00014,180,0.01729,0.00089,0,101.82482,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T10:00:00Z,2020-06-09T10:30:00Z,101.40659,101.3966,101.41659,6e-05,180,0.01724,0.00057,0,101.85484,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T10:30:00Z,2020-06-09T11:00:00Z,101.39965,101.3966,101.40659,2e-05,180,0.01721,0.00034,0,101.84719,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T11:00:00Z,2020-06-09T11:30:00Z,101.39948,101.38659,101.41659,5e-05,180,0.01723,0.00051,0,101.8459,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T11:30:00Z,2020-06-09T12:00:00Z,101.42582,101.41659,101.43659,5e-05,180,0.01723,5e-04,0,101.87086,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T12:00:00Z,2020-06-09T12:30:00Z,101.44937,101.43659,101.4566,3e-05,180,0.01722,4e-04,0,101.89278,0.01754,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T12:30:00Z,2020-06-09T13:00:00Z,101.43837,101.4266,101.4466,4e-05,180,0.01723,0.00049,0,101.87891,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T13:00:00Z,2020-06-09T13:30:00Z,101.42626,101.41659,101.43659,2e-05,180,0.01721,0.00031,0,101.86398,0.01754,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T13:30:00Z,2020-06-09T14:00:00Z,101.41043,101.40659,101.41659,2e-05,180,0.01722,0.00036,0,101.84559,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T14:00:00Z,2020-06-09T14:30:00Z,101.40182,101.38659,101.41659,8e-05,180,0.01725,0.00067,0,101.835,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T14:30:00Z,2020-06-09T15:00:00Z,101.38659,101.38659,101.38659,0,180,0.0172,0,0,101.81843,0.01754,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T15:00:00Z,2020-06-09T15:30:00Z,101.36598,101.35659,101.38659,8e-05,180,0.01725,0.00066,0,101.79657,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T15:30:00Z,2020-06-09T16:00:00Z,101.35331,101.34659,101.35659,2e-05,180,0.01721,0.00035,0,101.78317,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T16:00:00Z,2020-06-09T16:30:00Z,101.33925,101.33658,101.34659,2e-05,180,0.01721,0.00033,0,101.7688,0.01754,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T16:30:00Z,2020-06-09T17:00:00Z,101.32031,101.30658,101.33658,9e-05,180,0.01726,7e-04,0,101.74944,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T17:00:00Z,2020-06-09T17:30:00Z,101.29558,101.28658,101.30658,3e-05,180,0.01722,0.00039,0,101.72403,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T17:30:00Z,2020-06-09T18:00:00Z,101.28314,101.27658,101.28658,2e-05,180,0.01721,0.00036,0,101.71102,0.01753,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T18:00:00Z,2020-06-09T18:30:00Z,101.26663,101.25657,101.27658,4e-05,180,0.01722,0.00044,0,101.69413,0.01754,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T18:30:00Z,2020-06-09T19:00:00Z,101.24119,101.22657,101.25657,0.00011,180,0.01727,0.00078,0,101.6684,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T19:00:00Z,2020-06-09T19:30:00Z,101.2123,101.19657,101.22657,9e-05,180,0.01726,7e-04,0,101.63939,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T19:30:00Z,2020-06-09T20:00:00Z,101.19057,101.17657,101.20657,6e-05,180,0.01724,6e-04,0,101.61761,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T20:00:00Z,2020-06-09T20:30:00Z,101.18579,101.17657,101.19657,6e-05,180,0.01724,6e-04,0,101.61302,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T20:30:00Z,2020-06-09T21:00:00Z,101.16729,101.15657,101.17657,5e-05,180,0.01723,0.00052,0,101.59456,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T21:00:00Z,2020-06-09T21:30:00Z,101.15412,101.13657,101.16657,5e-05,180,0.01723,0.00054,0,101.58181,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T21:30:00Z,2020-06-09T22:00:00Z,101.11956,101.10657,101.13657,4e-05,180,0.01723,0.00048,0,101.54746,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T22:00:00Z,2020-06-09T22:30:00Z,101.09706,101.08656,101.10657,7e-05,180,0.01724,6e-04,0,101.52519,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T22:30:00Z,2020-06-09T23:00:00Z,101.10529,101.08656,101.12656,9e-05,180,0.01726,0.00072,0,101.53387,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T23:00:00Z,2020-06-09T23:30:00Z,101.11806,101.10657,101.12656,5e-05,180,0.01723,0.00051,0,101.54749,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-09T23:30:00Z,2020-06-10T00:00:00Z,101.11506,101.10657,101.11656,1e-05,180,0.01721,0.00027,0,101.54522,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T00:00:00Z,2020-06-10T00:30:00Z,101.10995,101.10657,101.11656,2e-05,180,0.01721,0.00035,0,101.54095,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T00:30:00Z,2020-06-10T01:00:00Z,101.12156,101.11656,101.12656,3e-05,180,0.01722,0.00037,0,101.55321,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T01:00:00Z,2020-06-10T01:30:00Z,101.13334,101.11656,101.14657,3e-05,180,0.01722,0.00038,0,101.56563,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T01:30:00Z,2020-06-10T02:00:00Z,101.15607,101.13657,101.16657,7e-05,180,0.01725,0.00064,0,101.58895,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T02:00:00Z,2020-06-10T02:30:00Z,101.18618,101.16657,101.19657,1e-04,180,0.01727,0.00075,0,101.61982,0.01761,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T02:30:00Z,2020-06-10T03:00:00Z,101.21846,101.19657,101.22657,6e-05,180,0.01724,0.00058,0,101.65253,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T03:00:00Z,2020-06-10T03:30:00Z,101.24019,101.22657,101.24658,6e-05,180,0.01724,6e-04,0,101.67462,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T03:30:00Z,2020-06-10T04:00:00Z,101.25391,101.24658,101.25657,2e-05,180,0.01721,0.00033,0,101.68876,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T04:00:00Z,2020-06-10T04:30:00Z,101.25591,101.24658,101.25657,1e-05,180,0.0172,0.00019,0,101.69126,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T04:30:00Z,2020-06-10T05:00:00Z,101.2398,101.22657,101.25657,1e-04,180,0.01726,0.00074,0,101.67519,0.01761,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T05:00:00Z,2020-06-10T05:30:00Z,101.21046,101.20657,101.22657,3e-05,180,0.01722,0.00038,0,101.64601,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T05:30:00Z,2020-06-10T06:00:00Z,101.19418,101.17657,101.20657,7e-05,180,0.01725,0.00064,0,101.62984,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T06:00:00Z,2020-06-10T06:30:00Z,101.17224,101.16657,101.17657,2e-05,180,0.01722,0.00037,0,101.60805,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T06:30:00Z,2020-06-10T07:00:00Z,101.1649,101.15657,101.16657,1e-05,180,0.01721,0.00028,0,101.60089,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T07:00:00Z,2020-06-10T07:30:00Z,101.16062,101.15657,101.16657,2e-05,180,0.01722,0.00037,0,101.59665,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T07:30:00Z,2020-06-10T08:00:00Z,101.1449,101.13657,101.15657,6e-05,180,0.01724,0.00057,0,101.58092,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T08:00:00Z,2020-06-10T08:30:00Z,101.13724,101.13657,101.14657,1e-05,180,0.0172,0.00019,0,101.57328,0.01754,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T08:30:00Z,2020-06-10T09:00:00Z,101.13607,101.12656,101.13657,0,180,0.0172,0.00016,0,101.57211,0.01754,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T09:00:00Z,2020-06-10T09:30:00Z,101.13657,101.13657,101.13657,0,180,0.0172,0,0,101.57241,0.01754,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T09:30:00Z,2020-06-10T10:00:00Z,101.14824,101.13657,101.15657,6e-05,180,0.01724,0.00057,0,101.58392,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T10:00:00Z,2020-06-10T10:30:00Z,101.16835,101.15657,101.17657,7e-05,180,0.01724,0.00061,0,101.60386,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T10:30:00Z,2020-06-10T11:00:00Z,101.18624,101.17657,101.19657,1e-05,180,0.0172,0.00019,0,101.62161,0.01755,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T11:00:00Z,2020-06-10T11:30:00Z,101.21124,101.18657,101.22657,9e-05,180,0.01726,0.00069,0,101.64594,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T11:30:00Z,2020-06-10T12:00:00Z,101.23319,101.22657,101.24658,3e-05,180,0.01722,0.00043,0,101.66693,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T12:00:00Z,2020-06-10T12:30:00Z,101.2493,101.24658,101.25657,2e-05,180,0.01721,0.00033,0,101.682,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T12:30:00Z,2020-06-10T13:00:00Z,101.25702,101.25657,101.26658,0,180,0.0172,0.00015,0,101.68844,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T13:00:00Z,2020-06-10T13:30:00Z,101.26547,101.25657,101.26658,1e-05,180,0.01721,0.00023,0,101.69526,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T13:30:00Z,2020-06-10T14:00:00Z,101.26113,101.25657,101.26658,2e-05,180,0.01722,0.00037,0,101.69001,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T14:00:00Z,2020-06-10T14:30:00Z,101.24202,101.23658,101.25657,4e-05,180,0.01722,0.00045,0,101.67025,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T14:30:00Z,2020-06-10T15:00:00Z,101.24913,101.24658,101.25657,2e-05,180,0.01721,0.00033,0,101.67649,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T15:00:00Z,2020-06-10T15:30:00Z,101.24941,101.23658,101.25657,6e-05,180,0.01724,6e-04,0,101.67692,0.01761,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T15:30:00Z,2020-06-10T16:00:00Z,101.23246,101.22657,101.23658,2e-05,180,0.01722,0.00037,0,101.65862,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T16:00:00Z,2020-06-10T16:30:00Z,101.21796,101.20657,101.22657,3e-05,180,0.01722,0.00039,0,101.64378,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T16:30:00Z,2020-06-10T17:00:00Z,101.21757,101.19657,101.23658,0.00015,180,0.0173,0.00092,0,101.64273,0.01766,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T17:00:00Z,2020-06-10T17:30:00Z,101.21391,101.20657,101.22657,6e-05,180,0.01724,0.00058,0,101.63953,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T17:30:00Z,2020-06-10T18:00:00Z,101.19085,101.18657,101.20657,6e-05,180,0.01724,0.00056,0,101.61565,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T18:00:00Z,2020-06-10T18:30:00Z,101.16646,101.14657,101.18657,0.00015,180,0.01729,9e-04,0,101.59121,0.01765,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T18:30:00Z,2020-06-10T19:00:00Z,101.13657,101.12656,101.15657,1e-04,180,0.01727,0.00076,0,101.56135,0.01763,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T19:00:00Z,2020-06-10T19:30:00Z,101.13451,101.12656,101.13657,2e-05,180,0.01721,3e-04,0,101.55902,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T19:30:00Z,2020-06-10T20:00:00Z,101.11934,101.10657,101.12656,2e-05,180,0.01721,0.00034,0,101.54368,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T20:00:00Z,2020-06-10T20:30:00Z,101.10523,101.08656,101.12656,0.00011,180,0.01727,0.00077,0,101.53022,0.01763,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T20:30:00Z,2020-06-10T21:00:00Z,101.07956,101.06656,101.09656,4e-05,180,0.01723,0.00049,0,101.50453,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T21:00:00Z,2020-06-10T21:30:00Z,101.06778,101.04656,101.08656,1e-04,180,0.01727,0.00076,0,101.49283,0.01763,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T21:30:00Z,2020-06-10T22:00:00Z,101.08573,101.07656,101.08656,1e-05,180,0.0172,0.00021,0,101.51136,0.01756,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T22:00:00Z,2020-06-10T22:30:00Z,101.07406,101.05656,101.08656,6e-05,180,0.01724,0.00057,0,101.50062,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T22:30:00Z,2020-06-10T23:00:00Z,101.07973,101.05656,101.09656,0.00014,180,0.01729,9e-04,0,101.5066,0.01765,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T23:00:00Z,2020-06-10T23:30:00Z,101.06628,101.04656,101.08656,0.00028,180,0.01738,0.00124,0,101.49368,0.01773,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-10T23:30:00Z,2020-06-11T00:00:00Z,101.05967,101.04656,101.07656,0.00011,180,0.01727,0.00079,0,101.4877,0.01763,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T00:00:00Z,2020-06-11T00:30:00Z,101.052,101.03656,101.07656,0.00011,180,0.01727,0.00077,0,101.48048,0.01763,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T00:30:00Z,2020-06-11T01:00:00Z,101.06,101.03656,101.07656,0.00019,180,0.01733,0.00104,0,101.48878,0.01768,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T01:00:00Z,2020-06-11T01:30:00Z,101.0939,101.07656,101.10657,5e-05,180,0.01723,0.00054,0,101.52341,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T01:30:00Z,2020-06-11T02:00:00Z,101.11812,101.10657,101.12656,4e-05,180,0.01723,0.00047,0,101.54883,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T02:00:00Z,2020-06-11T02:30:00Z,101.13179,101.11656,101.13657,3e-05,180,0.01722,0.00039,0,101.56298,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T02:30:00Z,2020-06-11T03:00:00Z,101.16201,101.13657,101.18657,0.00035,180,0.01743,0.0014,0,101.5935,0.01779,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T03:00:00Z,2020-06-11T03:30:00Z,101.19296,101.16657,101.21658,0.00016,180,0.0173,0.00093,0,101.62439,0.01766,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T03:30:00Z,2020-06-11T04:00:00Z,101.20924,101.19657,101.21658,3e-05,180,0.01722,4e-04,0,101.64063,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T04:00:00Z,2020-06-11T04:30:00Z,101.21802,101.19657,101.22657,6e-05,180,0.01724,0.00057,0,101.64937,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T04:30:00Z,2020-06-11T05:00:00Z,101.21258,101.19657,101.22657,3e-05,180,0.01722,4e-04,0,101.64429,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T05:00:00Z,2020-06-11T05:30:00Z,101.22663,101.21658,101.24658,8e-05,180,0.01725,0.00065,0,101.65886,0.01761,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T05:30:00Z,2020-06-11T06:00:00Z,101.23569,101.22657,101.24658,3e-05,180,0.01722,0.00038,0,101.66817,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T06:00:00Z,2020-06-11T06:30:00Z,101.22074,101.20657,101.22657,4e-05,180,0.01722,0.00045,0,101.65342,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T06:30:00Z,2020-06-11T07:00:00Z,101.18868,101.17657,101.20657,6e-05,180,0.01724,0.00059,0,101.62146,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T07:00:00Z,2020-06-11T07:30:00Z,101.1799,101.16657,101.18657,3e-05,180,0.01722,0.00039,0,101.61287,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T07:30:00Z,2020-06-11T08:00:00Z,101.17952,101.16657,101.18657,2e-05,180,0.01721,0.00036,0,101.6126,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T08:00:00Z,2020-06-11T08:30:00Z,101.18535,101.17657,101.20657,0.00011,180,0.01727,0.00079,0,101.61854,0.01763,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T08:30:00Z,2020-06-11T09:00:00Z,101.21119,101.20657,101.21658,3e-05,180,0.01722,0.00037,0,101.64454,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T09:00:00Z,2020-06-11T09:30:00Z,101.21708,101.20657,101.22657,3e-05,180,0.01722,0.00038,0,101.65051,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T09:30:00Z,2020-06-11T10:00:00Z,101.22058,101.20657,101.23658,4e-05,180,0.01723,0.00049,0,101.65401,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T10:00:00Z,2020-06-11T10:30:00Z,101.25363,101.23658,101.27658,0.00015,180,0.0173,0.00092,0,101.6871,0.01766,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T10:30:00Z,2020-06-11T11:00:00Z,101.28053,101.26658,101.28658,4e-05,180,0.01723,0.00047,0,101.71395,0.01759,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T11:00:00Z,2020-06-11T11:30:00Z,101.28569,101.26658,101.30658,5e-05,180,0.01723,0.00055,0,101.7189,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T11:30:00Z,2020-06-11T12:00:00Z,101.30708,101.28658,101.32658,8e-05,180,0.01725,0.00068,0,101.74017,0.01762,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T12:00:00Z,2020-06-11T12:30:00Z,101.33603,101.31659,101.35659,0.00012,180,0.01728,0.00083,0,101.76866,0.01764,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T12:30:00Z,2020-06-11T13:00:00Z,101.35076,101.34659,101.36659,3e-05,180,0.01722,0.00038,0,101.78303,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T13:00:00Z,2020-06-11T13:30:00Z,101.35781,101.34659,101.36659,4e-05,180,0.01723,0.00048,0,101.78946,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T13:30:00Z,2020-06-11T14:00:00Z,101.38159,101.36659,101.38659,4e-05,180,0.01723,0.00049,0,101.81282,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T14:00:00Z,2020-06-11T14:30:00Z,101.38654,101.37659,101.38659,0,180,0.0172,6e-05,0,101.81699,0.01757,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T14:30:00Z,2020-06-11T15:00:00Z,101.38631,101.37659,101.3966,1e-05,180,0.01721,0.00021,0,101.8158,0.01758,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T15:00:00Z,2020-06-11T15:30:00Z,101.40115,101.38659,101.41659,4e-05,180,0.01723,0.00049,0,101.83049,0.0176,0,20200704T042830Z,RELEASE-2021
D02,SERC,000,025,2020-06-11T15:30:00Z,2020-06-11T16:00:00Z,101.46149,101.40659,101.5066,0.00128,180,0.01801,0.00267,0,101.89283,0.01835,0,20200704T042830Z,RELEASE-2021
